DATE,GSLOOK,GSWS01,GSWS02,GSWS03,GSWS08,GSWS09,GSWS10,GSWSMC,date,year,month,WATERYEAR
2021-06-19,1.0605199732000002e-05,2.4818354012e-06,6.024190775600002e-06,4.6138085432000005e-06,3.3783574404e-06,,,1.11846590988e-05,,2021,6,2021
2021-06-20,1.038653582e-05,2.4271694232000005e-06,5.827393254800001e-06,4.493543391600001e-06,3.2034263108e-06,,,1.05177341672e-05,,2021,6,2021
2021-06-21,9.949207996000002e-06,2.2741046848e-06,5.4993973868000005e-06,4.417011022400001e-06,2.995695594400001e-06,,,1.0080406343200002e-05,,2021,6,2021
2021-06-22,9.621212128000002e-06,2.1975723156000004e-06,5.258867083600001e-06,4.296745870800001e-06,2.9082300296000004e-06,,,9.818009648800002e-06,,2021,6,2021
2021-06-23,9.402548216e-06,2.2303719024e-06,5.073002758400001e-06,3.8156852644e-06,2.9519628120000005e-06,3.739152895200001e-06,,9.5009469764e-06,,2021,6,2021
2021-06-24,9.29321626e-06,2.1975723156000004e-06,4.887138433200001e-06,3.465823005200001e-06,2.9082300296000004e-06,3.6516873304e-06,1.2573174940000002e-06,9.2494834776e-06,,2021,6,2021
2021-06-25,8.965220392000002e-06,2.0554407728000005e-06,4.7340736948e-06,3.3783574404e-06,2.809831269200001e-06,3.3674242448000006e-06,1.3666494500000002e-06,8.8886880228e-06,,2021,6,2021
2021-06-26,8.746556480000002e-06,1.9789084036000003e-06,4.6356749344000006e-06,3.2690254844000004e-06,2.6676997264e-06,3.1268939416000005e-06,1.3229166676e-06,8.702823697600002e-06,,2021,6,2021
2021-06-27,8.418560612000002e-06,1.8367768608e-06,4.4607438048e-06,3.1050275504000004e-06,2.5255681836000008e-06,2.995695594400001e-06,1.2354511028e-06,8.309228656e-06,,2021,6,2021
2021-06-28,8.199896700000001e-06,1.6399793400000002e-06,4.1764807192e-06,2.9300964208000004e-06,2.4271694232000005e-06,2.9519628120000005e-06,1.0933195600000002e-06,7.959366396800001e-06,,2021,6,2021
2021-06-29,7.871900832000001e-06,1.7165117092000002e-06,4.2420798928000005e-06,2.8644972472000003e-06,2.3834366408000004e-06,3.061294768000001e-06,1.1042527556000002e-06,7.8063016584e-06,,2021,6,2021
2021-06-30,7.762568876e-06,1.7821108828000003e-06,4.340478653200001e-06,2.8972968340000008e-06,2.295971076e-06,3.0503615724000007e-06,1.0605199732e-06,7.729769289200001e-06,,2021,6,2021
2021-07-01,7.762568876e-06,1.8039772740000004e-06,4.296745870800001e-06,2.9082300296000004e-06,2.2303719024e-06,2.8754304428000007e-06,1.0823863644000002e-06,7.587637746400001e-06,,2021,7,2021
2021-07-02,7.65323692e-06,1.7274449048000002e-06,4.253013088400001e-06,2.8754304428000007e-06,2.1101067508e-06,2.8754304428000007e-06,1.0714531688000002e-06,7.489238986000002e-06,,2021,7,2021
2021-07-03,7.434573008000001e-06,1.5743801664000005e-06,4.045282372000001e-06,2.7770316824000005e-06,2.1647727288000004e-06,2.6567665308e-06,1.0167871908000002e-06,7.390840225600001e-06,,2021,7,2021
2021-07-04,7.2159090960000015e-06,1.4650482104000002e-06,3.935950416000001e-06,2.6786329220000003e-06,2.0991735552e-06,2.5802341616000005e-06,9.621212128e-07,7.172176313600001e-06,,2021,7,2021
2021-07-05,6.997245184000001e-06,1.3994490368000005e-06,3.82661846e-06,2.6021005528000005e-06,1.9789084036000003e-06,2.5911673572e-06,9.074552348e-07,6.909779619200001e-06,,2021,7,2021
2021-07-06,6.8879132280000016e-06,1.3666494500000002e-06,3.7938188732e-06,2.569300966e-06,1.9570420124000003e-06,2.4818354012e-06,9.074552348e-07,6.614583338000001e-06,,2021,7,2021
2021-07-07,6.669249316e-06,1.2901170808000002e-06,3.739152895200001e-06,2.569300966e-06,1.8477100564000005e-06,2.3069042716000003e-06,8.746556480000001e-07,6.5927169468e-06,,2021,7,2021
2021-07-08,6.669249316e-06,1.2354511028e-06,3.706353308400001e-06,2.5365013792000004e-06,1.7602444916000005e-06,2.295971076e-06,8.418560612000001e-07,6.5927169468e-06,,2021,7,2021
2021-07-09,6.4505854040000005e-06,1.147985538e-06,3.6188877436000008e-06,2.5146349880000003e-06,1.6946453180000003e-06,2.2631714892e-06,7.325241052000001e-07,6.559917360000001e-06,,2021,7,2021
2021-07-10,6.341253448000001e-06,1.0277203864000005e-06,3.5860881568000007e-06,2.4818354012e-06,1.6071797532000003e-06,2.3069042716000003e-06,6.997245184000001e-07,6.4396522084e-06,,2021,7,2021
2021-07-11,6.231921492e-06,9.402548216e-07,3.4986225920000005e-06,2.4271694232000005e-06,1.5415805796e-06,2.2194387068000005e-06,6.997245184000001e-07,6.384986230400001e-06,,2021,7,2021
2021-07-12,6.122589536000002e-06,8.746556480000001e-07,3.4548898096000004e-06,2.3943698364000005e-06,1.4869146016000005e-06,2.1975723156000004e-06,6.669249316000001e-07,6.3193870568e-06,,2021,7,2021
2021-07-13,6.013257580000001e-06,8.199896700000001e-07,3.4330234184000003e-06,2.3725034452000004e-06,1.4431818192000002e-06,2.1538395332000003e-06,6.669249316000001e-07,6.2209882964e-06,,2021,7,2021
2021-07-14,5.903925624000001e-06,7.871900832000001e-07,3.3892906360000006e-06,2.3615702496000004e-06,1.3994490368000005e-06,2.1210399464000003e-06,6.450585404000001e-07,6.1663223184e-06,,2021,7,2021
2021-07-15,5.7945936680000016e-06,7.325241052000001e-07,3.3236914624000005e-06,2.3506370540000004e-06,1.3666494500000002e-06,2.0882403596e-06,6.122589536e-07,6.122589536000002e-06,,2021,7,2021
2021-07-16,5.7945936680000016e-06,6.887913228000001e-07,3.2690254844000004e-06,2.3287706628000003e-06,1.3010502764000005e-06,2.0663739684e-06,5.903925624000001e-07,6.067923558000002e-06,,2021,7,2021
2021-07-17,5.6852617120000005e-06,7.106577140000001e-07,3.2580922888000003e-06,2.3287706628000003e-06,1.2354511028e-06,2.0882403596e-06,5.903925624000001e-07,5.892992428400001e-06,,2021,7,2021
2021-07-18,5.575929756000001e-06,9.183884304e-07,3.2034263108e-06,2.3178374672000003e-06,1.2026515160000002e-06,2.0663739684e-06,5.794593668000001e-07,5.871126037200001e-06,,2021,7,2021
2021-07-19,5.466597800000001e-06,9.949207996000002e-07,3.1378271372e-06,2.252238293600001e-06,1.147985538e-06,2.0226411860000004e-06,6.559917360000001e-07,5.772727276800001e-06,,2021,7,2021
2021-07-20,5.3572658440000005e-06,1.0277203864000005e-06,3.0722279636000008e-06,2.2194387068000005e-06,1.1151859512e-06,1.9898415992000004e-06,6.122589536e-07,5.7617940812e-06,,2021,7,2021
2021-07-21,5.247933888000001e-06,1.0605199732e-06,3.0284951812000007e-06,2.2194387068000005e-06,1.1261191468000005e-06,1.9898415992000004e-06,5.903925624000001e-07,5.696194907600001e-06,,2021,7,2021
2021-07-22,5.247933888000001e-06,1.0277203864000005e-06,2.9519628120000005e-06,2.1866391200000004e-06,1.1042527556000002e-06,1.9351756212e-06,5.794593668000001e-07,5.696194907600001e-06,,2021,7,2021
2021-07-23,5.138601932e-06,9.511880172000002e-07,2.8754304428000007e-06,2.1101067508e-06,1.038653582e-06,1.8914428388e-06,5.575929756e-07,5.586862951600001e-06,,2021,7,2021
2021-07-24,5.029269976000001e-06,9.183884304e-07,2.842630856e-06,2.0445075772000005e-06,9.949207996000002e-07,1.8805096432e-06,5.138601932000001e-07,5.4993973868000005e-06,,2021,7,2021
2021-07-25,4.91993802e-06,8.637224524000001e-07,2.7770316824000005e-06,1.9789084036000003e-06,9.730544084e-07,1.8367768608e-06,4.919938020000001e-07,5.411931822e-06,,2021,7,2021
2021-07-26,4.810606064000001e-06,8.418560612000001e-07,2.7114325088000004e-06,1.9242424256e-06,9.621212128e-07,1.8477100564000005e-06,4.919938020000001e-07,5.3572658440000005e-06,,2021,7,2021
2021-07-27,4.91993802e-06,1.038653582e-06,2.8754304428000007e-06,2.2741046848e-06,9.839876040000002e-07,2.0991735552e-06,5.685261712e-07,5.433798213200001e-06,,2021,7,2021
2021-07-28,4.810606064000001e-06,9.949207996000002e-07,2.7114325088000004e-06,2.1866391200000004e-06,8.855888436000001e-07,1.9461088168000003e-06,4.701274108e-07,5.422865017600001e-06,,2021,7,2021
2021-07-29,4.701274108000001e-06,8.090564744000001e-07,2.5911673572e-06,2.0226411860000004e-06,8.090564744000001e-07,1.7930440784000003e-06,4.154614328000001e-07,5.1823347144e-06,,2021,7,2021
2021-07-30,4.5919421520000005e-06,8.090564744000001e-07,2.569300966e-06,2.0007747948000004e-06,7.762568876000001e-07,1.8149104696e-06,3.935950416000001e-07,5.138601932e-06,,2021,7,2021
2021-07-31,4.701274108000001e-06,9.29321626e-07,2.6786329220000003e-06,2.0554407728000005e-06,7.981232788000002e-07,2.0335743816000005e-06,4.482610196000001e-07,5.138601932e-06,,2021,7,2021
2021-08-01,4.5919421520000005e-06,9.511880172000002e-07,2.5802341616000005e-06,2.0445075772000005e-06,7.653236920000003e-07,1.9679752080000003e-06,3.717286504000001e-07,5.094869149600002e-06,,2021,8,2021
2021-08-02,4.373278240000001e-06,7.543904964000002e-07,2.45996901e-06,1.9023760344000004e-06,6.778581272000001e-07,1.7493112960000002e-06,2.7332989000000005e-07,4.887138433200001e-06,,2021,8,2021
2021-08-03,4.2639462840000006e-06,7.434573008000001e-07,2.438102618800001e-06,1.9023760344000004e-06,6.450585404000001e-07,1.7493112960000002e-06,2.842630856e-07,4.766873281600001e-06,,2021,8,2021
2021-08-04,4.154614328e-06,7.871900832000001e-07,2.438102618800001e-06,1.9242424256e-06,6.341253448000001e-07,1.7821108828000003e-06,2.842630856e-07,4.7122073036e-06,,2021,8,2021
2021-08-05,4.154614328e-06,7.981232788000002e-07,2.438102618800001e-06,1.9242424256e-06,6.450585404000001e-07,1.8258436652e-06,3.279958680000001e-07,4.723140499200001e-06,,2021,8,2021
2021-08-06,4.2639462840000006e-06,9.183884304e-07,2.4162362276000005e-06,1.9351756212e-06,6.341253448000001e-07,1.8258436652e-06,3.061294768e-07,4.766873281600001e-06,,2021,8,2021
2021-08-07,4.154614328e-06,7.981232788000002e-07,2.4053030320000005e-06,1.9351756212e-06,5.794593668000001e-07,1.6727789268000005e-06,2.7332989000000005e-07,4.788739672800001e-06,,2021,8,2021
2021-08-08,4.045282372000001e-06,7.325241052000001e-07,2.3397038584000003e-06,1.91330923e-06,5.685261712e-07,1.5743801664000005e-06,2.405303032000001e-07,4.7778064772000005e-06,,2021,8,2021
2021-08-09,4.045282372000001e-06,7.215909096000001e-07,2.295971076e-06,1.8914428388e-06,5.357265844000001e-07,1.5634469708000002e-06,2.623966944e-07,4.7340736948e-06,,2021,8,2021
2021-08-10,4.045282372000001e-06,6.887913228000001e-07,2.2741046848e-06,1.8586432520000005e-06,5.138601932000001e-07,1.5525137752000002e-06,2.623966944e-07,4.657541325600001e-06,,2021,8,2021
2021-08-11,4.045282372000001e-06,6.341253448000001e-07,2.1975723156000004e-06,1.7930440784000003e-06,4.810606064000001e-07,1.4978477972000005e-06,2.2959710760000006e-07,4.6028753476e-06,,2021,8,2021
2021-08-12,3.935950416000001e-06,5.903925624000001e-07,2.1429063376000003e-06,1.7383781004000002e-06,4.373278240000001e-07,1.4322486236e-06,2.0773071640000006e-07,4.504476587200001e-06,,2021,8,2021
2021-08-13,3.935950416000001e-06,,2.1210399464000003e-06,1.7383781004000002e-06,4.263946284000001e-07,1.4650482104000002e-06,2.2959710760000006e-07,4.482610196000001e-06,,2021,8,2021
2021-08-14,3.935950416000001e-06,,2.1319731420000003e-06,1.7711776872000005e-06,4.154614328000001e-07,1.5415805796e-06,2.405303032000001e-07,4.471677000400001e-06,,2021,8,2021
2021-08-15,3.82661846e-06,,2.0882403596e-06,1.7493112960000002e-06,3.935950416000001e-07,1.4650482104000002e-06,2.1866391200000006e-07,4.471677000400001e-06,,2021,8,2021
2021-08-16,3.82661846e-06,,2.0335743816000005e-06,1.7055785136000004e-06,3.717286504000001e-07,1.3994490368000005e-06,2.1866391200000006e-07,4.438877413600001e-06,,2021,8,2021
2021-08-17,3.82661846e-06,,2.0226411860000004e-06,1.7165117092000002e-06,3.826618460000002e-07,1.4103822324000003e-06,2.7332989000000005e-07,4.373278240000001e-06,,2021,8,2021
2021-08-18,3.82661846e-06,,2.0335743816000005e-06,1.7055785136000004e-06,3.826618460000002e-07,1.4869146016000005e-06,2.842630856e-07,4.351411848800001e-06,,2021,8,2021
2021-08-19,3.82661846e-06,,2.0226411860000004e-06,1.6727789268000005e-06,3.3892906360000004e-07,1.3557162544000002e-06,2.5146349880000005e-07,4.318612262000001e-06,,2021,8,2021
2021-08-20,3.82661846e-06,,2.0335743816000005e-06,1.6727789268000005e-06,3.6079545480000004e-07,1.3338498632e-06,2.5146349880000005e-07,4.307679066400001e-06,,2021,8,2021
2021-08-21,3.82661846e-06,,2.1210399464000003e-06,1.6509125356000002e-06,3.717286504000001e-07,1.3994490368000005e-06,2.7332989000000005e-07,4.362345044400001e-06,,2021,8,2021
2021-08-22,3.82661846e-06,,2.0882403596e-06,1.6509125356000002e-06,3.3892906360000004e-07,1.3994490368000005e-06,2.5146349880000005e-07,4.351411848800001e-06,,2021,8,2021
2021-08-23,3.717286504000001e-06,,2.0335743816000005e-06,1.6399793400000002e-06,3.1706267240000005e-07,1.3338498632e-06,2.0773071640000006e-07,4.318612262000001e-06,,2021,8,2021
2021-08-24,3.717286504000001e-06,,1.9789084036000003e-06,1.6181129488e-06,2.623966944e-07,1.3010502764000005e-06,1.9679752080000006e-07,4.2420798928000005e-06,,2021,8,2021
2021-08-25,3.6079545480000007e-06,,1.9570420124000003e-06,1.6071797532000003e-06,2.405303032000001e-07,1.2901170808000002e-06,1.7493112960000006e-07,4.1764807192e-06,,2021,8,2021
2021-08-26,3.6079545480000007e-06,,1.9461088168000003e-06,1.6181129488e-06,2.2959710760000006e-07,1.2901170808000002e-06,,4.2202135016000005e-06,,2021,8,2021
2021-08-27,3.6079545480000007e-06,,1.9679752080000003e-06,1.6071797532000003e-06,,1.2901170808000002e-06,,4.2202135016000005e-06,,2021,8,2021
2021-08-28,3.6079545480000007e-06,,1.9461088168000003e-06,1.6071797532000003e-06,,1.2026515160000002e-06,,4.154614328e-06,,2021,8,2021
2021-08-29,3.4986225920000005e-06,,1.9023760344000004e-06,1.5743801664000005e-06,,,,4.143681132400001e-06,,2021,8,2021
2021-08-30,,,1.8914428388e-06,1.5525137752000002e-06,,,,4.121814741200001e-06,,2021,8,2021
2021-08-31,,,,,,,,,,2021,8,2021
2021-09-01,,,,,,,,,,2021,9,2021
2021-09-02,,,,,,,,,,2021,9,2021
2021-09-03,,,,,,,,,,2021,9,2021
2021-09-04,,,,,,,,,,2021,9,2021
2021-09-05,,,,,,,,,,2021,9,2021
2021-09-06,,,,,,,,,,2021,9,2021
2021-09-07,,,,,,,,,,2021,9,2021
2021-09-08,,,,,,,,,,2021,9,2021
2021-09-09,,,,,,,,,,2021,9,2021
2021-09-10,,,,,,,,,,2021,9,2021
2021-09-11,,,,,,,,,,2021,9,2021
2021-09-12,,,,,,,,,,2021,9,2021
2021-09-13,,,,,,,,,,2021,9,2021
2021-09-14,,,,,,,,,,2021,9,2021
2021-09-15,,,,,,,,,,2021,9,2021
2021-09-16,,,,,,,,,,2021,9,2021
2021-09-17,,,,,,,,,,2021,9,2021
2021-09-18,,,,,,,,,,2021,9,2021
2021-09-19,,,,,,,,,,2021,9,2021
2021-09-20,,,,,,,,,,2021,9,2021
2021-09-21,,,,,,,,,,2021,9,2021
2021-09-22,,,,,,,,,,2021,9,2021
2021-09-23,,,,,,,,,,2021,9,2021
2021-09-24,,,,,,,,,,2021,9,2021
2021-09-25,,,,,,,,,,2021,9,2021
2021-09-26,,,,,,,,,,2021,9,2021
2021-09-27,,,,,,,,,,2021,9,2021
2021-09-28,,,,,,,,,,2021,9,2021
2021-09-29,,,,,,,,,,2021,9,2021
2021-09-30,,,,,,,,,,2021,9,2021
2021-10-01,,,,,,,,,,2021,10,2022
2021-10-02,,,,,,,,,,2021,10,2022
2021-10-03,,,,,,,,,,2021,10,2022
2021-10-04,,,,,,,,,,2021,10,2022
2021-10-05,,,,,,,,,,2021,10,2022
2021-10-06,,,,,,,,,,2021,10,2022
2021-10-07,,,,,,,,,,2021,10,2022
2021-10-08,,,,,,,,,,2021,10,2022
2021-10-09,,,,,,,,,,2021,10,2022
2021-10-10,,,,,,,,,,2021,10,2022
2021-10-11,,,,,,,,,,2021,10,2022
2021-10-12,,,,,,,,,,2021,10,2022
2021-10-13,,,,,,,,,,2021,10,2022
2021-10-14,,,,,,,,,,2021,10,2022
2021-10-15,,,,,,,,,,2021,10,2022
2021-10-16,,,,,,,,,,2021,10,2022
2021-10-17,,,,,,,,,,2021,10,2022
2021-10-18,,,,,,,,,,2021,10,2022
2021-10-19,,,,,,,,,,2021,10,2022
2021-10-20,,,,,,,,,,2021,10,2022
2021-10-21,,,,,,,,,,2021,10,2022
2021-10-22,,,,,,,,,,2021,10,2022
2021-10-23,,,,,,,,,,2021,10,2022
2021-10-24,,,,,,,,,,2021,10,2022
2021-10-25,,,,,,,,,,2021,10,2022
2021-10-26,,,,,,,,,,2021,10,2022
2021-10-27,,,,,,,,,,2021,10,2022
2021-10-28,,,,,,,,,,2021,10,2022
2021-10-29,,,,,,,,,,2021,10,2022
2021-10-30,,,,,,,,,,2021,10,2022
2021-10-31,,,,,,,,,,2021,10,2022
2021-11-01,,,,,,,,,,2021,11,2022
2021-11-02,,,,,,,,,,2021,11,2022
2021-11-03,,,,,,,,,,2021,11,2022
2021-11-04,,,,,,,,,,2021,11,2022
2021-11-05,,,,,,,,,,2021,11,2022
2021-11-06,,,,,,,,,,2021,11,2022
2021-11-07,,,,,,,,,,2021,11,2022
2021-11-08,,,,,,,,,,2021,11,2022
2021-11-09,,,,,,,,,,2021,11,2022
2021-11-10,,,,,,,,,,2021,11,2022
2021-11-11,,,,,,,,,,2021,11,2022
2021-11-12,,,,,,,,,,2021,11,2022
2021-11-13,,,,,,,,,,2021,11,2022
2021-11-14,,,,,,,,,,2021,11,2022
2021-11-15,,,,,,,,,,2021,11,2022
2021-11-16,,,,,,,,,,2021,11,2022
2021-11-17,,,,,,,,,,2021,11,2022
2021-11-18,,,,,,,,,,2021,11,2022
2021-11-19,,,,,,,,,,2021,11,2022
2021-11-20,,,,,,,,,,2021,11,2022
2021-11-21,,,,,,,,,,2021,11,2022
2021-11-22,,,,,,,,,,2021,11,2022
2021-11-23,,,,,,,,,,2021,11,2022
2021-11-24,,,,,,,,,,2021,11,2022
2021-11-25,,,,,,,,,,2021,11,2022
2021-11-26,,,,,,,,,,2021,11,2022
2021-11-27,,,,,,,,,,2021,11,2022
2021-11-28,,,,,,,,,,2021,11,2022
2021-11-29,,,,,,,,,,2021,11,2022
2021-11-30,,,,,,,,,,2021,11,2022
2021-12-01,,,,,,,,,,2021,12,2022
2021-12-02,,,,,,,,,,2021,12,2022
2021-12-03,,,,,,,,,,2021,12,2022
2021-12-04,,,,,,,,,,2021,12,2022
2021-12-05,,,,,,,,,,2021,12,2022
2021-12-06,,,,,,,,,,2021,12,2022
2021-12-07,,,,,,,,,,2021,12,2022
2021-12-08,,,,,,,,,,2021,12,2022
2021-12-09,,,,,,,,,,2021,12,2022
2021-12-10,,,,,,,,,,2021,12,2022
2021-12-11,,,,,,,,,,2021,12,2022
2021-12-12,,,,,,,,,,2021,12,2022
2021-12-13,,,,,,,,,,2021,12,2022
2021-12-14,,,,,,,,,,2021,12,2022
2021-12-15,,,,,,,,,,2021,12,2022
2021-12-16,,,,,,,,,,2021,12,2022
2021-12-17,,,,,,,,,,2021,12,2022
2021-12-18,,,,,,,,,,2021,12,2022
2021-12-19,,,,,,,,,,2021,12,2022
2021-12-20,,,,,,,,,,2021,12,2022
2021-12-21,,,,,,,,,,2021,12,2022
2021-12-22,,,,,,,,,,2021,12,2022
2021-12-23,,,,,,,,,,2021,12,2022
2021-12-24,,,,,,,,,,2021,12,2022
2021-12-25,,,,,,,,,,2021,12,2022
2021-12-26,,,,,,,,,,2021,12,2022
2021-12-27,,,,,,,,,,2021,12,2022
2021-12-28,,,,,,,,,,2021,12,2022
2021-12-29,,,,,,,,,,2021,12,2022
2021-12-30,,,,,,,,,,2021,12,2022
2021-12-31,,,,,,,,,,2021,12,2022
2022-01-01,,,,,,,,,,2022,1,2022
2022-01-02,,,,,,,,,,2022,1,2022
2022-01-03,,,,,,,,,,2022,1,2022
2022-01-04,,,,,,,,,,2022,1,2022
2022-01-05,,,,,,,,,,2022,1,2022
2022-01-06,,,,,,,,,,2022,1,2022
2022-01-07,,,,,,,,,,2022,1,2022
2022-01-08,,,,,,,,,,2022,1,2022
2022-01-09,,,,,,,,,,2022,1,2022
2022-01-10,,,,,,,,,,2022,1,2022
2022-01-11,,,,,,,,,,2022,1,2022
2022-01-12,,,,,,,,,,2022,1,2022
2022-01-13,,,,,,,,,,2022,1,2022
2022-01-14,,,,,,,,,,2022,1,2022
2022-01-15,,,,,,,,,,2022,1,2022
2022-01-16,,,,,,,,,,2022,1,2022
2022-01-17,,,,,,,,,,2022,1,2022
2022-01-18,,,,,,,,,,2022,1,2022
2022-01-19,,,,,,,,,,2022,1,2022
2022-01-20,,,,,,,,,,2022,1,2022
2022-01-21,,,,,,,,,,2022,1,2022
2022-01-22,,,,,,,,,,2022,1,2022
2022-01-23,,,,,,,,,,2022,1,2022
2022-01-24,,,,,,,,,,2022,1,2022
2022-01-25,,,,,,,,,,2022,1,2022
2022-01-26,,,,,,,,,,2022,1,2022
2022-01-27,,,,,,,,,,2022,1,2022
2022-01-28,,,,,,,,,,2022,1,2022
2022-01-29,,,,,,,,,,2022,1,2022
2022-01-30,,,,,,,,,,2022,1,2022
2022-01-31,,,,,,,,,,2022,1,2022
2022-02-01,,,,,,,,,,2022,2,2022
2022-02-02,,,,,,,,,,2022,2,2022
2022-02-03,,,,,,,,,,2022,2,2022
2022-02-04,,,,,,,,,,2022,2,2022
2022-02-05,,,,,,,,,,2022,2,2022
2022-02-06,,,,,,,,,,2022,2,2022
2022-02-07,,,,,,,,,,2022,2,2022
2022-02-08,,,,,,,,,,2022,2,2022
2022-02-09,,,,,,,,,,2022,2,2022
2022-02-10,,,,,,,,,,2022,2,2022
2022-02-11,,,,,,,,,,2022,2,2022
2022-02-12,,,,,,,,,,2022,2,2022
2022-02-13,,,,,,,,,,2022,2,2022
2022-02-14,,,,,,,,,,2022,2,2022
2022-02-15,,,,,,,,,,2022,2,2022
2022-02-16,,,,,,,,,,2022,2,2022
2022-02-17,,,,,,,,,,2022,2,2022
2022-02-18,,,,,,,,,,2022,2,2022
2022-02-19,,,,,,,,,,2022,2,2022
2022-02-20,,,,,,,,,,2022,2,2022
2022-02-21,,,,,,,,,,2022,2,2022
2022-02-22,,,,,,,,,,2022,2,2022
2022-02-23,,,,,,,,,,2022,2,2022
2022-02-24,,,,,,,,,,2022,2,2022
2022-02-25,,,,,,,,,,2022,2,2022
2022-02-26,,,,,,,,,,2022,2,2022
2022-02-27,,,,,,,,,,2022,2,2022
2022-02-28,,,,,,,,,,2022,2,2022
2022-03-01,,,,,,,,,,2022,3,2022
2022-03-02,,,,,,,,,,2022,3,2022
2022-03-03,,,,,,,,,,2022,3,2022
2022-03-04,,,,,,,,,,2022,3,2022
2022-03-05,,,,,,,,,,2022,3,2022
2022-03-06,,,,,,,,,,2022,3,2022
2022-03-07,,,,,,,,,,2022,3,2022
2022-03-08,,,,,,,,,,2022,3,2022
2022-03-09,,,,,,,,,,2022,3,2022
2022-03-10,,,,,,,,,,2022,3,2022
2022-03-11,,,,,,,,,,2022,3,2022
2022-03-12,,,,,,,,,,2022,3,2022
2022-03-13,,,,,,,,,,2022,3,2022
2022-03-14,,,,,,,,,,2022,3,2022
2022-03-15,,,,,,,,,,2022,3,2022
2022-03-16,,,,,,,,,,2022,3,2022
2022-03-17,,,,,,,,,,2022,3,2022
2022-03-18,,,,,,,,,,2022,3,2022
2022-03-19,,,,,,,,,,2022,3,2022
2022-03-20,,,,,,,,,,2022,3,2022
2022-03-21,,,,,,,,,,2022,3,2022
2022-03-22,,,,,,,,,,2022,3,2022
2022-03-23,,,,,,,,,,2022,3,2022
2022-03-24,,,,,,,,,,2022,3,2022
2022-03-25,,,,,,,,,,2022,3,2022
2022-03-26,,,,,,,,,,2022,3,2022
2022-03-27,,,,,,,,,,2022,3,2022
2022-03-28,,,,,,,,,,2022,3,2022
2022-03-29,,,,,,,,,,2022,3,2022
2022-03-30,,,,,,,,,,2022,3,2022
2022-03-31,,,,,,,,,,2022,3,2022
2022-04-01,,,,,,,,,,2022,4,2022
2022-04-02,,,,,,,,,,2022,4,2022
2022-04-03,,,,,,,,,,2022,4,2022
2022-04-04,,,,,,,,,,2022,4,2022
2022-04-05,,,,,,,,,,2022,4,2022
2022-04-06,,,,,,,,,,2022,4,2022
2022-04-07,,,,,,,,,,2022,4,2022
2022-04-08,,,,,,,,,,2022,4,2022
2022-04-09,,,,,,,,,,2022,4,2022
2022-04-10,,,,,,,,,,2022,4,2022
2022-04-11,,,,,,,,,,2022,4,2022
2022-04-12,,,,,,,,,,2022,4,2022
2022-04-13,,,,,,,,,,2022,4,2022
2022-04-14,,,,,,,,,,2022,4,2022
2022-04-15,,,,,,,,,,2022,4,2022
2022-04-16,,,,,,,,,,2022,4,2022
2022-04-17,,,,,,,,,,2022,4,2022
2022-04-18,,,,,,,,,,2022,4,2022
2022-04-19,,,,,,,,,,2022,4,2022
2022-04-20,,,,,,,,,,2022,4,2022
2022-04-21,,,,,,,,,,2022,4,2022
2022-04-22,,,,,,,,,,2022,4,2022
2022-04-23,,,,,,,,,,2022,4,2022
2022-04-24,,,,,,,,,,2022,4,2022
2022-04-25,,,,,,,,,,2022,4,2022
2022-04-26,,,,,,,,,,2022,4,2022
2022-04-27,,,,,,,,,,2022,4,2022
2022-04-28,,,,,,,,,,2022,4,2022
2022-04-29,,,,,,,,,,2022,4,2022
2022-04-30,,,,,,,,,,2022,4,2022
2022-05-01,,,,,,,,,,2022,5,2022
2022-05-02,,,,,,,,,,2022,5,2022
2022-05-03,,,,,,,,,,2022,5,2022
2022-05-04,,,,,,,,,,2022,5,2022
2022-05-05,,,,,,,,,,2022,5,2022
2022-05-06,,,,,,,,,,2022,5,2022
2022-05-07,,,,,,,,,,2022,5,2022
2022-05-08,,,,,,,,,,2022,5,2022
2022-05-09,,,,,,,,,,2022,5,2022
2022-05-10,,,,,,,,,,2022,5,2022
2022-05-11,,,,,,,,,,2022,5,2022
2022-05-12,,,,,,,,,,2022,5,2022
2022-05-13,,,,,,,,,,2022,5,2022
2022-05-14,,,,,,,,,,2022,5,2022
2022-05-15,,,,,,,,,,2022,5,2022
2022-05-16,,,,,,,,,,2022,5,2022
2022-05-17,,,,,,,,,,2022,5,2022
2022-05-18,,,,,,,,,,2022,5,2022
2022-05-19,,,,,,,,,,2022,5,2022
2022-05-20,,,,,,,,,,2022,5,2022
2022-05-21,,,,,,,,,,2022,5,2022
2022-05-22,,,,,,,,,,2022,5,2022
2022-05-23,,,,,,,,,,2022,5,2022
2022-05-24,,,,,,,,,,2022,5,2022
2022-05-25,,,,,,,,,,2022,5,2022
2022-05-26,,,,,,,,,,2022,5,2022
2022-05-27,,,,,,,,,,2022,5,2022
2022-05-28,,,,,,,,,,2022,5,2022
2022-05-29,,,,,,,,,,2022,5,2022
2022-05-30,,,,,,,,,,2022,5,2022
2022-05-31,,,,,,,,,,2022,5,2022
2022-06-01,,,,,,,,,,2022,6,2022
2022-06-02,,,,,,,,,,2022,6,2022
2022-06-03,,,,,,,,,,2022,6,2022
2022-06-04,,,,,,,,,,2022,6,2022
2022-06-05,,,,,,,,,,2022,6,2022
