START DATE,Q,dQdt,Mode,log_Q,log_dQdt,WATERYEAR,Fire,END DATE
2014-07-24,1.0933195600000002e-05,-8.746556480000003e-07,Raw,-4.961252882093662,-6.058162895101718,2014,Pre-fire,
2014-07-25,8.637224524000002e-06,-2.2959710759999994e-06,Raw,-5.06362579080322,-5.639033587359743,2014,Pre-fire,
2014-07-26,8.199896700000001e-06,-4.37327824000001e-07,Raw,-5.086191618701962,-6.359192890765699,2014,Pre-fire,
2014-07-27,7.762568876e-06,-4.37327824000001e-07,Raw,-5.109994533374587,-6.359192890765699,2014,Pre-fire,
2015-04-02,3.586088156800001e-05,-1.7493112959999973e-06,Raw,-4.445379038381983,-5.757132899437738,2015,Pre-fire,
2015-04-03,3.4439566140000006e-05,-1.4213154280000024e-06,Raw,-4.462942328304061,-5.847309529786824,2015,Pre-fire,
2015-04-04,3.3564910492000004e-05,-8.74655648000002e-07,Raw,-4.474114506616475,-6.0581628951017175,2015,Pre-fire,
2015-04-05,3.2252927020000004e-05,-1.3119834719999997e-06,Raw,-4.491430866115499,-5.882071636046037,2015,Pre-fire,
2015-04-15,3.542355374400001e-05,-8.746556479999952e-07,Raw,-4.450707871887049,-6.05816289510172,2015,Pre-fire,
2015-04-16,3.4986225920000006e-05,-4.373278240000044e-07,Raw,-4.456102903773756,-6.359192890765695,2015,Pre-fire,
2015-04-17,3.4002238316e-05,-9.839876040000048e-07,Raw,-4.468492493066824,-6.007010372654335,2015,Pre-fire,
2015-04-18,3.2252927020000004e-05,-1.7493112959999973e-06,Raw,-4.491430866115499,-5.757132899437738,2015,Pre-fire,
2015-04-19,3.0394283768000004e-05,-1.858643252e-06,Raw,-4.517208086175585,-5.730803960715388,2015,Pre-fire,
2015-04-20,2.8535640516000004e-05,-1.858643252e-06,Raw,-4.54461237475538,-5.730803960715388,2015,Pre-fire,
2015-04-21,2.6786329220000004e-05,-1.7493112960000007e-06,Raw,-4.5720867977291295,-5.757132899437737,2015,Pre-fire,
2015-04-22,2.4927685968e-05,-1.8586432520000035e-06,Raw,-4.603318035093208,-5.730803960715387,2015,Pre-fire,
2015-04-23,2.449035814400001e-05,-4.3732782399999085e-07,Raw,-4.611004863759499,-6.3591928907657085,2015,Pre-fire,
2015-04-27,2.4927685968e-05,-1.8586432520000035e-06,Raw,-4.603318035093208,-5.730803960715387,2015,Pre-fire,
2015-04-28,2.3615702496000004e-05,-1.3119834719999963e-06,Raw,-4.6267991309427305,-5.882071636046038,2015,Pre-fire,
2015-04-29,2.2741046848e-05,-8.746556480000054e-07,Raw,-4.6431895471309,-6.058162895101716,2015,Pre-fire,
2015-04-30,2.1319731420000003e-05,-1.4213154279999957e-06,Raw,-4.671218270731144,-5.847309529786826,2015,Pre-fire,
2015-05-01,2.0445075772000004e-05,-8.746556479999986e-07,Raw,-4.689411275557163,-6.058162895101719,2015,Pre-fire,
2015-05-02,1.9461088168000003e-05,-9.839876040000014e-07,Raw,-4.710832879784768,-6.007010372654336,2015,Pre-fire,
2015-05-03,1.858643252e-05,-8.74655648000002e-07,Raw,-4.730803960715388,-6.0581628951017175,2015,Pre-fire,
2015-05-04,1.7711776872000005e-05,-8.746556479999952e-07,Raw,-4.7517378675510304,-6.05816289510172,2015,Pre-fire,
2015-05-05,1.6837121224000003e-05,-8.74655648000002e-07,Raw,-4.773732161257199,-6.0581628951017175,2015,Pre-fire,
2015-05-06,1.6290461444000003e-05,-5.466597800000004e-07,Raw,-4.788066613681387,-6.2622828777576425,2015,Pre-fire,
2015-05-07,1.5853133620000002e-05,-4.37327824000001e-07,Raw,-4.799884879858687,-6.359192890765699,2015,Pre-fire,
2015-05-08,1.5415805796e-05,-4.37327824000001e-07,Raw,-4.8120337694382815,-6.359192890765699,2015,Pre-fire,
2015-05-09,1.4541150148000002e-05,-8.746556479999986e-07,Raw,-4.837401241126576,-6.058162895101719,2015,Pre-fire,
2015-05-10,1.4103822324000005e-05,-4.373278239999976e-07,Raw,-4.850663171794412,-6.359192890765701,2015,Pre-fire,
2015-05-23,1.6290461444000003e-05,-1.4213154280000024e-06,Raw,-4.788066613681387,-5.847309529786824,2015,Pre-fire,
2015-05-24,1.5415805796e-05,-8.74655648000002e-07,Raw,-4.8120337694382815,-6.0581628951017175,2015,Pre-fire,
2015-05-25,1.4541150148000002e-05,-8.746556479999986e-07,Raw,-4.837401241126576,-6.058162895101719,2015,Pre-fire,
2015-05-26,1.4103822324000005e-05,-4.373278239999976e-07,Raw,-4.850663171794412,-6.359192890765701,2015,Pre-fire,
2015-05-27,1.3119834720000002e-05,-9.839876040000031e-07,Raw,-4.882071636046037,-6.007010372654335,2015,Pre-fire,
2015-05-29,1.2682506896000002e-05,-4.373278239999993e-07,Raw,-4.896794892866743,-6.3591928907657,2015,Pre-fire,
2015-05-30,1.2245179072000005e-05,-4.373278239999976e-07,Raw,-4.91203485942348,-6.359192890765701,2015,Pre-fire,
2015-05-31,1.1807851248000002e-05,-4.373278240000027e-07,Raw,-4.927829126606712,-6.359192890765697,2015,Pre-fire,
2015-06-01,1.1370523424e-05,-4.373278240000027e-07,Raw,-4.944219542794881,-6.359192890765697,2015,Pre-fire,
2015-06-04,1.1370523424e-05,-8.746556480000054e-07,Raw,-4.944219542794881,-6.058162895101716,2015,Pre-fire,
2015-06-05,1.0933195600000002e-05,-4.373278239999976e-07,Raw,-4.961252882093662,-6.359192890765701,2015,Pre-fire,
2015-06-06,1.038653582e-05,-5.466597800000021e-07,Raw,-4.983529276804814,-6.262282877757642,2015,Pre-fire,
2015-06-07,9.949207996000002e-06,-4.373278239999976e-07,Raw,-5.002211489772568,-6.359192890765701,2015,Pre-fire,
2015-06-08,9.511880172e-06,-4.373278240000027e-07,Raw,-5.021733629475043,-6.359192890765697,2015,Pre-fire,
2015-06-09,9.074552348000002e-06,-4.373278239999976e-07,Raw,-5.0421747897175875,-6.359192890765701,2015,Pre-fire,
2015-07-27,4.154614328e-06,-1.0933195600000025e-07,Raw,-5.381469285476852,-6.96125288209366,2015,Pre-fire,
2015-07-28,4.045282372000001e-06,-1.093319559999994e-07,Raw,-5.393051158026666,-6.961252882093664,2015,Pre-fire,
2015-07-29,3.935950416000001e-06,-1.0933195600000025e-07,Raw,-5.404950381326374,-6.96125288209366,2015,Pre-fire,
2015-07-30,3.717286504000001e-06,-2.1866391199999966e-07,Raw,-5.429773965051407,-6.660222886429681,2015,Pre-fire,
2015-07-31,3.6079545480000007e-06,-1.0933195600000025e-07,Raw,-5.442738942215774,-6.96125288209366,2015,Pre-fire,
2015-08-01,3.4986225920000005e-06,-1.0933195600000025e-07,Raw,-5.456102903773756,-6.96125288209366,2015,Pre-fire,
2016-04-09,5.630595734000001e-05,-2.186639119999988e-06,Raw,-4.2494456530524705,-5.660222886429683,2016,Pre-fire,
2016-04-10,5.0402031716000014e-05,-5.903925623999995e-06,Raw,-4.297551956704013,-5.228859122270694,2016,Pre-fire,
2016-04-11,4.449810609200001e-05,-5.903925624000002e-06,Raw,-4.351658472868442,-5.228859122270693,2016,Pre-fire,
2016-04-12,4.1546143280000005e-05,-2.9519628120000077e-06,Raw,-4.381469285476851,-5.529889117934673,2016,Pre-fire,
2016-04-13,4.121814741200001e-05,-3.2799586799999483e-07,Raw,-4.384911531887869,-6.484131627374006,2016,Pre-fire,
2016-04-16,5.5321969736e-05,-5.903925624000009e-06,Raw,-4.257102365253862,-5.228859122270692,2016,Pre-fire,
2016-04-17,5.3135330616000016e-05,-2.1866391199999813e-06,Raw,-4.274616612831368,-5.660222886429684,2016,Pre-fire,
2016-04-18,5.1714015188000014e-05,-1.4213154280000024e-06,Raw,-4.28639174135585,-5.847309529786824,2016,Pre-fire,
2016-04-19,4.9418044112e-05,-2.2959710760000112e-06,Raw,-4.30611444728228,-5.63903358735974,2016,Pre-fire,
2016-04-20,4.8543388464000014e-05,-8.746556479999885e-07,Raw,-4.313869911979042,-6.058162895101724,2016,Pre-fire,
2016-04-21,4.6247417388000016e-05,-2.2959710759999977e-06,Raw,-4.334912514718619,-5.639033587359743,2016,Pre-fire,
2016-04-22,4.1764807192e-05,-4.48261019600002e-06,Raw,-4.379189519181953,-5.348469025373924,2016,Pre-fire,
2016-04-23,3.979683198400001e-05,-1.9679752079999893e-06,Raw,-4.400151498444606,-5.705980376990358,2016,Pre-fire,
2016-04-25,5.357265844000001e-05,-3.1706267240000065e-06,Raw,-4.271056802065148,-5.498854884194705,2016,Pre-fire,
2016-04-26,4.766873281600001e-05,-5.903925623999995e-06,Raw,-4.321766392825076,-5.228859122270694,2016,Pre-fire,
2016-04-27,4.3186122620000006e-05,-4.482610196000006e-06,Raw,-4.3646557864672015,-5.348469025373926,2016,Pre-fire,
2016-04-28,3.935950416e-05,-3.826618460000003e-06,Raw,-4.404950381326374,-5.4171848377433856,2016,Pre-fire,
2016-04-29,3.6844869172000007e-05,-2.5146349879999965e-06,Raw,-4.433622981222323,-5.599525046076069,2016,Pre-fire,
2016-04-30,3.476756200800001e-05,-2.077307163999999e-06,Raw,-4.458825762109229,-5.682499281140833,2016,Pre-fire,
2016-05-01,3.2580922888000006e-05,-2.1866391200000017e-06,Raw,-4.487036618017407,-5.66022288642968,2016,Pre-fire,
2016-05-02,3.1159607460000004e-05,-1.4213154280000024e-06,Raw,-4.506408022085152,-5.847309529786824,2016,Pre-fire,
2016-05-03,2.9738292032000004e-05,-1.421315427999999e-06,Raw,-4.526683978059463,-5.847309529786825,2016,Pre-fire,
2016-05-05,2.7660984868e-05,-2.295971076000008e-06,Raw,-4.558132360917844,-5.639033587359741,2016,Pre-fire,
2016-05-06,2.6021005528000004e-05,-1.6399793399999945e-06,Raw,-4.58467592503715,-5.785161623037982,2016,Pre-fire,
2016-05-07,2.4818354012000004e-05,-1.2026515160000002e-06,Raw,-4.605227024900539,-5.919860196935437,2016,Pre-fire,
2016-05-08,2.339703858400001e-05,-1.4213154279999957e-06,Raw,-4.630839108744471,-5.847309529786826,2016,Pre-fire,
2016-05-09,2.2522382936000003e-05,-8.746556480000054e-07,Raw,-4.647385661724508,-6.058162895101716,2016,Pre-fire,
2016-05-10,2.1319731420000003e-05,-1.2026515160000002e-06,Raw,-4.671218270731144,-5.919860196935437,2016,Pre-fire,
2016-05-11,2.0335743816000005e-05,-9.83987603999998e-07,Raw,-4.691739937875745,-6.007010372654338,2016,Pre-fire,
2016-05-12,1.9570420124e-05,-7.65323692000006e-07,Raw,-4.708399851113769,-6.116154842079402,2016,Pre-fire,
2016-05-13,1.8695764476000003e-05,-8.746556479999952e-07,Raw,-4.728256771701508,-6.05816289510172,2016,Pre-fire,
2016-05-14,1.8258436652e-05,-4.373278240000044e-07,Raw,-4.738536410946079,-6.359192890765695,2016,Pre-fire,
2016-05-16,1.858643252e-05,-1.093319560000028e-07,Raw,-4.730803960715388,-6.961252882093651,2016,Pre-fire,
2016-05-17,1.7493112960000003e-05,-1.0933195599999974e-06,Raw,-4.757132899437737,-5.961252882093663,2016,Pre-fire,
2016-05-18,1.6618457312e-05,-8.74655648000002e-07,Raw,-4.7794092941488895,-6.0581628951017175,2016,Pre-fire,
2016-05-24,2.1210399464000003e-05,-2.2959710759999977e-06,Raw,-4.673451152163436,-5.639033587359743,2016,Pre-fire,
2016-05-25,1.9789084036000004e-05,-1.421315427999999e-06,Raw,-4.703574307224478,-5.847309529786825,2016,Pre-fire,
2016-05-26,1.858643252e-05,-1.2026515160000036e-06,Raw,-4.730803960715388,-5.919860196935435,2016,Pre-fire,
2016-05-27,1.7602444916000003e-05,-9.83987603999998e-07,Raw,-4.754427006061812,-6.007010372654338,2016,Pre-fire,
2016-05-28,1.6727789268000004e-05,-8.746556479999986e-07,Raw,-4.776561451276063,-6.058162895101719,2016,Pre-fire,
2016-05-29,1.5962465576e-05,-7.653236920000026e-07,Raw,-4.796900026309225,-6.116154842079403,2016,Pre-fire,
2016-05-30,1.530647384e-05,-6.559917359999998e-07,Raw,-4.815124846415424,-6.183101631710018,2016,Pre-fire,
2016-05-31,1.4759814060000005e-05,-5.46659779999997e-07,Raw,-4.830919113598656,-6.262282877757645,2016,Pre-fire,
2016-06-01,1.4103822324000005e-05,-6.559917359999998e-07,Raw,-4.850663171794412,-6.183101631710018,2016,Pre-fire,
2016-06-02,1.3775826456000005e-05,-3.279958679999999e-07,Raw,-4.860882336976099,-6.4841316273739995,2016,Pre-fire,
2016-06-03,1.3447830588e-05,-3.27995868000005e-07,Raw,-4.871347770654264,-6.484131627373992,2016,Pre-fire,
2016-06-04,1.3119834720000002e-05,-3.279958679999982e-07,Raw,-4.882071636046037,-6.484131627374001,2016,Pre-fire,
2016-06-05,1.2354511028e-05,-7.653236920000009e-07,Raw,-4.908174438610242,-6.116154842079404,2016,Pre-fire,
2016-06-06,1.1917183204000005e-05,-4.3732782399999593e-07,Raw,-4.923826384153038,-6.359192890765703,2016,Pre-fire,
2016-06-07,1.1589187336000005e-05,-3.279958679999999e-07,Raw,-4.935947016828892,-6.4841316273739995,2016,Pre-fire,
2016-06-08,1.1261191468000002e-05,-3.279958680000033e-07,Raw,-4.948415657388489,-6.484131627373995,2016,Pre-fire,
2016-06-09,1.0933195600000002e-05,-3.279958679999999e-07,Raw,-4.961252882093662,-6.4841316273739995,2016,Pre-fire,
2016-06-15,1.3119834720000002e-05,-2.186639119999988e-07,Raw,-4.882071636046037,-6.660222886429683,2016,Pre-fire,
2016-06-16,1.2245179072000005e-05,-8.746556479999969e-07,Raw,-4.91203485942348,-6.058162895101719,2016,Pre-fire,
2016-06-17,1.1479855380000002e-05,-7.653236920000026e-07,Raw,-4.940063583023724,-6.116154842079403,2016,Pre-fire,
2016-06-19,1.1042527556000004e-05,-5.466597800000004e-07,Raw,-4.956931508311019,-6.2622828777576425,2016,Pre-fire,
2016-06-20,1.038653582e-05,-6.559917360000049e-07,Raw,-4.983529276804814,-6.183101631710015,2016,Pre-fire,
2016-06-21,9.949207996000002e-06,-4.373278239999976e-07,Raw,-5.002211489772568,-6.359192890765701,2016,Pre-fire,
2016-06-22,9.511880172e-06,-4.373278240000027e-07,Raw,-5.021733629475043,-6.359192890765697,2016,Pre-fire,
2016-06-23,9.29321626e-06,-2.186639119999988e-07,Raw,-5.031833956379369,-6.660222886429683,2016,Pre-fire,
2016-06-25,9.074552348000002e-06,-4.373278239999976e-07,Raw,-5.0421747897175875,-6.359192890765701,2016,Pre-fire,
2016-06-26,8.855888436000003e-06,-2.186639119999988e-07,Raw,-5.052767863215012,-6.660222886429683,2016,Pre-fire,
2016-06-27,8.418560612000002e-06,-4.37327824000001e-07,Raw,-5.07476215692118,-6.359192890765699,2016,Pre-fire,
2016-06-28,8.199896700000001e-06,-2.186639120000005e-07,Raw,-5.086191618701962,-6.66022288642968,2016,Pre-fire,
2016-06-29,7.871900832000001e-06,-3.279958679999999e-07,Raw,-5.103920385662393,-6.4841316273739995,2016,Pre-fire,
2016-06-30,7.762568876e-06,-1.093319560000011e-07,Raw,-5.109994533374587,-6.961252882093658,2016,Pre-fire,
2016-07-01,7.543904964e-06,-2.186639120000005e-07,Raw,-5.122403791356406,-6.66022288642968,2016,Pre-fire,
2016-07-02,7.434573008000001e-06,-1.0933195599999856e-07,Raw,-5.1287439693874255,-6.961252882093667,2016,Pre-fire,
2016-07-03,7.2159090960000015e-06,-2.1866391199999966e-07,Raw,-5.141708946551793,-6.660222886429681,2016,Pre-fire,
2016-07-04,7.106577140000002e-06,-1.093319559999994e-07,Raw,-5.148339525450806,-6.961252882093664,2016,Pre-fire,
2016-07-05,6.997245184000001e-06,-1.093319560000011e-07,Raw,-5.155072908109775,-6.961252882093658,2016,Pre-fire,
2016-07-06,6.778581272000001e-06,-2.1866391199999966e-07,Raw,-5.168861192595408,-6.660222886429681,2016,Pre-fire,
2016-07-07,6.669249316e-06,-1.093319560000011e-07,Raw,-5.175923047082895,-6.961252882093658,2016,Pre-fire,
2016-07-12,1.1042527556000004e-05,-2.6239669439999976e-06,Raw,-4.956931508311019,-5.581041640382056,2016,Pre-fire,
2016-07-13,9.730544084e-06,-1.3119834720000047e-06,Raw,-5.011862875448749,-5.882071636046035,2016,Pre-fire,
2016-07-14,9.074552348000002e-06,-6.559917359999981e-07,Raw,-5.0421747897175875,-6.183101631710019,2016,Pre-fire,
2016-07-15,8.418560612000002e-06,-6.559917359999998e-07,Raw,-5.07476215692118,-6.183101631710018,2016,Pre-fire,
2016-07-16,8.090564744000002e-06,-3.279958679999999e-07,Raw,-5.092021162362686,-6.4841316273739995,2016,Pre-fire,
2016-07-17,7.762568876e-06,-3.279958680000016e-07,Raw,-5.109994533374587,-6.484131627373997,2016,Pre-fire,
2016-07-18,7.543904964e-06,-2.186639120000005e-07,Raw,-5.122403791356406,-6.66022288642968,2016,Pre-fire,
2016-07-19,7.434573008000001e-06,-1.0933195599999856e-07,Raw,-5.1287439693874255,-6.961252882093667,2016,Pre-fire,
2016-07-20,7.2159090960000015e-06,-2.1866391199999966e-07,Raw,-5.141708946551793,-6.660222886429681,2016,Pre-fire,
2016-07-21,6.997245184000001e-06,-2.186639120000005e-07,Raw,-5.155072908109775,-6.66022288642968,2016,Pre-fire,
2016-07-22,6.669249316e-06,-3.2799586800000076e-07,Raw,-5.175923047082895,-6.484131627373999,2016,Pre-fire,
2016-07-23,6.559917360000001e-06,-1.093319559999994e-07,Raw,-5.183101631710018,-6.961252882093664,2016,Pre-fire,
2016-07-24,6.4505854040000005e-06,-1.0933195600000025e-07,Raw,-5.190400870451517,-6.96125288209366,2016,Pre-fire,
2016-07-25,6.341253448000001e-06,-1.093319559999994e-07,Raw,-5.197824888530724,-6.961252882093664,2016,Pre-fire,
2016-07-26,6.122589536000002e-06,-2.186639119999988e-07,Raw,-5.213064855087461,-6.660222886429683,2016,Pre-fire,
2016-07-27,6.013257580000001e-06,-1.093319560000011e-07,Raw,-5.220890192599418,-6.961252882093658,2016,Pre-fire,
2016-07-28,5.903925624000001e-06,-1.0933195600000025e-07,Raw,-5.228859122270693,-6.96125288209366,2016,Pre-fire,
2016-07-29,5.6852617120000005e-06,-2.186639120000005e-07,Raw,-5.245249538458863,-6.66022288642968,2016,Pre-fire,
2016-07-30,5.575929756000001e-06,-1.093319559999994e-07,Raw,-5.253682705995725,-6.961252882093664,2016,Pre-fire,
2016-07-31,5.466597800000001e-06,-1.0933195600000025e-07,Raw,-5.2622828777576425,-6.96125288209366,2016,Pre-fire,
2016-08-01,5.247933888000001e-06,-2.1866391199999966e-07,Raw,-5.2800116447180745,-6.660222886429681,2016,Pre-fire,
2016-08-03,5.138601932e-06,-1.093319560000011e-07,Raw,-5.289155024157944,-6.961252882093658,2016,Pre-fire,
2016-08-04,5.029269976000001e-06,-1.093319559999994e-07,Raw,-5.298495050412088,-6.961252882093664,2016,Pre-fire,
2016-08-05,4.91993802e-06,-1.0933195600000025e-07,Raw,-5.308040368318318,-6.96125288209366,2016,Pre-fire,
2016-08-06,4.810606064000001e-06,-1.093319559999994e-07,Raw,-5.317800205607474,-6.961252882093664,2016,Pre-fire,
2016-08-18,4.2639462840000006e-06,-1.0933195600000025e-07,Raw,-5.370188275067163,-6.96125288209366,2016,Pre-fire,
2016-08-19,4.154614328e-06,-1.0933195600000025e-07,Raw,-5.381469285476852,-6.96125288209366,2016,Pre-fire,
2016-08-20,4.045282372000001e-06,-1.093319559999994e-07,Raw,-5.393051158026666,-6.961252882093664,2016,Pre-fire,
2017-05-17,0.0001147985538,-8.746556479999952e-07,Raw,-3.940063583023724,-6.05816289510172,2017,Pre-fire,
2017-05-18,9.4790805852e-05,-2.0007747948000003e-05,Raw,-4.023233784617451,-4.698801792363232,2017,Pre-fire,
2017-05-19,8.352961438400001e-05,-1.1261191467999996e-05,Raw,-4.0781595235179715,-4.94841565738849,2017,Pre-fire,
2017-05-20,7.8063016584e-05,-5.466597800000004e-06,Raw,-4.107554670317487,-5.2622828777576425,2017,Pre-fire,
2017-05-21,7.532971768400001e-05,-2.7332988999999953e-06,Raw,-4.123033660186036,-5.563312873421625,2017,Pre-fire,
2017-05-24,6.7567148808e-05,-9.074552348000008e-06,Raw,-4.170264407004846,-5.0421747897175875,2017,Pre-fire,
2017-05-25,5.718061298800002e-05,-1.0386535819999988e-05,Raw,-4.242751193226387,-4.9835292768048145,2017,Pre-fire,
2017-05-26,5.1714015188000014e-05,-5.466597800000004e-06,Raw,-4.28639174135585,-5.2622828777576425,2017,Pre-fire,
2017-05-27,4.9418044112e-05,-2.2959710760000112e-06,Raw,-4.30611444728228,-5.63903358735974,2017,Pre-fire,
2017-05-28,4.8543388464000014e-05,-8.746556479999885e-07,Raw,-4.313869911979042,-6.058162895101724,2017,Pre-fire,
2017-05-29,4.766873281600001e-05,-8.74655648000002e-07,Raw,-4.321766392825076,-6.0581628951017175,2017,Pre-fire,
2017-05-30,4.460743804800001e-05,-3.0612947680000037e-06,Raw,-4.350592719003782,-5.514094850751442,2017,Pre-fire,
2017-05-31,3.9250172204e-05,-5.357265844000008e-06,Raw,-4.406158433515342,-5.271056802065147,2017,Pre-fire,
2017-06-01,3.739152895200001e-05,-1.8586432519999933e-06,Raw,-4.427226776037527,-5.73080396071539,2017,Pre-fire,
2017-06-02,3.4439566140000006e-05,-2.951962812000001e-06,Raw,-4.462942328304061,-5.529889117934674,2017,Pre-fire,
2017-06-03,3.2252927020000004e-05,-2.1866391200000017e-06,Raw,-4.491430866115499,-5.66022288642968,2017,Pre-fire,
2017-06-04,2.9847623988000004e-05,-2.4053030320000005e-06,Raw,-4.525090235052906,-5.6188302012714555,2017,Pre-fire,
2017-06-05,2.7332989000000004e-05,-2.514634988e-06,Raw,-4.563312873421624,-5.599525046076069,2017,Pre-fire,
2017-06-06,2.6021005528000004e-05,-1.3119834719999997e-06,Raw,-4.58467592503715,-5.882071636046037,2017,Pre-fire,
2017-06-07,2.514634988e-05,-8.746556480000054e-07,Raw,-4.599525046076069,-6.058162895101716,2017,Pre-fire,
2017-06-11,2.787964878e-05,-1.639979340000008e-06,Raw,-4.554712701659707,-5.785161623037978,2017,Pre-fire,
2017-06-12,2.514634988e-05,-2.733298900000002e-06,Raw,-4.599525046076069,-5.563312873421624,2017,Pre-fire,
2017-06-13,2.45996901e-05,-5.466597800000004e-07,Raw,-4.609070363982299,-6.2622828777576425,2017,Pre-fire,
2017-06-14,2.3069042716000003e-05,-1.530647383999995e-06,Raw,-4.636970426795969,-5.815124846415425,2017,Pre-fire,
2017-06-17,2.383436640800001e-05,-2.514634988e-06,Raw,-4.622796388489057,-5.599525046076069,2017,Pre-fire,
2017-06-18,2.2194387068e-05,-1.639979340000008e-06,Raw,-4.653756844180449,-5.785161623037978,2017,Pre-fire,
2017-06-19,2.0991735552000005e-05,-1.2026515159999969e-06,Raw,-4.677951653390112,-5.919860196935438,2017,Pre-fire,
2017-06-20,1.9570420124e-05,-1.4213154280000058e-06,Raw,-4.708399851113769,-5.847309529786823,2017,Pre-fire,
2017-06-21,1.8477100564e-05,-1.0933195599999974e-06,Raw,-4.733366177479988,-5.961252882093663,2017,Pre-fire,
2017-06-22,1.7602444916000003e-05,-8.746556479999986e-07,Raw,-4.754427006061812,-6.058162895101719,2017,Pre-fire,
2017-06-23,1.6837121224000003e-05,-7.653236919999992e-07,Raw,-4.773732161257199,-6.116154842079405,2017,Pre-fire,
2017-06-24,1.6071797532e-05,-7.653236920000026e-07,Raw,-4.793935547345486,-6.116154842079403,2017,Pre-fire,
2017-06-25,1.530647384e-05,-7.653236919999992e-07,Raw,-4.815124846415424,-6.116154842079405,2017,Pre-fire,
2017-06-26,1.4978477972000003e-05,-3.279958679999982e-07,Raw,-4.8245323149372545,-6.484131627374001,2017,Pre-fire,
2017-06-27,1.4431818192000005e-05,-5.466597799999987e-07,Raw,-4.840678950887812,-6.262282877757644,2017,Pre-fire,
2017-06-28,1.4103822324000005e-05,-3.279958679999999e-07,Raw,-4.850663171794412,-6.4841316273739995,2017,Pre-fire,
2017-06-29,1.3666494500000002e-05,-4.373278240000027e-07,Raw,-4.864342869085605,-6.359192890765697,2017,Pre-fire,
2017-06-30,1.3229166676000004e-05,-4.373278239999976e-07,Raw,-4.878467511777211,-6.359192890765701,2017,Pre-fire,
2017-07-01,1.2901170808e-05,-3.27995868000005e-07,Raw,-4.889370874787536,-6.484131627373992,2017,Pre-fire,
2017-07-02,1.257317494e-05,-3.279958679999999e-07,Raw,-4.90055504174005,-6.4841316273739995,2017,Pre-fire,
2017-07-03,1.2135847116000004e-05,-4.3732782399999593e-07,Raw,-4.9159299033070045,-6.359192890765703,2017,Pre-fire,
2017-07-04,1.1807851248000002e-05,-3.279958680000016e-07,Raw,-4.927829126606712,-6.484131627373997,2017,Pre-fire,
2017-07-05,1.1479855380000002e-05,-3.279958679999999e-07,Raw,-4.940063583023724,-6.4841316273739995,2017,Pre-fire,
2017-07-06,1.1151859512000002e-05,-3.279958679999999e-07,Raw,-4.952652710331744,-6.4841316273739995,2017,Pre-fire,
2017-07-07,1.0933195600000002e-05,-2.186639120000005e-07,Raw,-4.961252882093662,-6.66022288642968,2017,Pre-fire,
2017-07-08,1.0605199732000002e-05,-3.279958679999999e-07,Raw,-4.974481147827417,-6.4841316273739995,2017,Pre-fire,
2017-07-09,1.038653582e-05,-2.186639120000022e-07,Raw,-4.983529276804814,-6.660222886429676,2017,Pre-fire,
2017-07-10,1.0167871908000002e-05,-2.1866391199999712e-07,Raw,-4.992769933539726,-6.660222886429686,2017,Pre-fire,
2017-07-11,9.949207996000002e-06,-2.186639120000005e-07,Raw,-5.002211489772568,-6.66022288642968,2017,Pre-fire,
2017-07-12,9.621212128000002e-06,-3.279958679999999e-07,Raw,-5.016770209943493,-6.4841316273739995,2017,Pre-fire,
2017-07-13,9.402548216e-06,-2.186639120000022e-07,Raw,-5.026754430850094,-6.660222886429676,2017,Pre-fire,
2017-07-15,9.074552348000002e-06,-3.279958679999982e-07,Raw,-5.0421747897175875,-6.484131627374001,2017,Pre-fire,
2017-07-16,8.965220392000002e-06,-1.093319559999994e-07,Raw,-5.0474390297099445,-6.961252882093664,2017,Pre-fire,
2017-07-17,8.746556480000002e-06,-2.186639120000005e-07,Raw,-5.058162895101718,-6.66022288642968,2017,Pre-fire,
2017-07-18,8.527892568000001e-06,-2.186639120000005e-07,Raw,-5.069158279403181,-6.66022288642968,2017,Pre-fire,
2017-07-19,8.418560612000002e-06,-1.093319559999994e-07,Raw,-5.07476215692118,-6.961252882093664,2017,Pre-fire,
2017-07-20,8.309228656e-06,-1.093319560000011e-07,Raw,-5.080439289812871,-6.961252882093658,2017,Pre-fire,
2017-07-21,8.090564744000002e-06,-2.186639119999988e-07,Raw,-5.092021162362686,-6.660222886429683,2017,Pre-fire,
2017-07-22,7.871900832000001e-06,-2.186639120000005e-07,Raw,-5.103920385662393,-6.66022288642968,2017,Pre-fire,
2017-07-24,7.762568876e-06,-1.093319560000011e-07,Raw,-5.109994533374587,-6.961252882093658,2017,Pre-fire,
2017-07-25,7.543904964e-06,-2.186639120000005e-07,Raw,-5.122403791356406,-6.66022288642968,2017,Pre-fire,
2017-07-26,7.325241052000002e-06,-2.1866391199999797e-07,Raw,-5.135178079392835,-6.660222886429684,2017,Pre-fire,
2017-07-27,7.2159090960000015e-06,-1.0933195600000025e-07,Raw,-5.141708946551793,-6.96125288209366,2017,Pre-fire,
2017-07-28,7.106577140000002e-06,-1.093319559999994e-07,Raw,-5.148339525450806,-6.961252882093664,2017,Pre-fire,
2017-07-29,6.997245184000001e-06,-1.093319560000011e-07,Raw,-5.155072908109775,-6.961252882093658,2017,Pre-fire,
2017-07-30,6.778581272000001e-06,-2.1866391199999966e-07,Raw,-5.168861192595408,-6.660222886429681,2017,Pre-fire,
